Mã khách hàng,Tuổi khách hàng,Thu nhập hàng năm (VND),Tình trạng sở hữu nhà,Thâm niên làm việc (năm),Mục đích khoản vay,Hạng tín dụng khoản vay,Số tiền vay đề nghị (VND),Lãi suất khoản vay (%),"Trạng thái trả nợ (0 = không vỡ nợ, 1 = vỡ nợ)",Tỷ lệ thu nhập dành cho trả nợ,Từng vỡ nợ trong hồ sơ tín dụng (Có/Không),Thời gian lịch sử tín dụng (năm),Giới tính,Tình trạng hôn nhân,Trình độ học vấn,Quốc gia cư trú,Tỉnh/Bang cư trú,Thành phố cư trú,Vĩ độ thành phố,Kinh độ thành phố,Loại hình việc làm,Thời hạn khoản vay (tháng),Tỷ lệ khoản vay trên thu nhập,Khoản nợ khác (VND),Tỷ lệ tổng nợ trên thu nhập,Số tài khoản tín dụng đang mở,Tỷ lệ sử dụng tín dụng,Số lần quá hạn trong quá khứ
CUST_12189,22,2085800800.0,3,6,2,1,417160160.0,11.99,0,0.2,1,3,0,3,0,1,3,0,42.8864,-78.8784,3,24,0.2,565194327.3492619,0.4709723418215498,15,0.7622307477236984,1
CUST_04903,23,1108081675.0,3,2,2,1,328513626.0,10.99,0,0.3,1,4,0,3,0,1,1,7,34.0522,-118.2437,2,60,0.2964705882352941,77046509.99620344,0.3660020241704687,5,0.3833058049706272,2
CUST_11255,24,1887649724.0,3,4,1,2,912537850.0,13.99,0,0.48,1,4,1,1,3,1,3,10,40.7128,-74.006,2,60,0.4834254143646408,446158691.6798929,0.7197821314013516,13,0.2435298263395737,0
CUST_31752,40,3545861360.0,3,5,1,1,547522710.0,9.99,0,0.15,1,16,0,2,3,2,8,14,51.6214,-3.9436,2,36,0.1544117647058823,361990403.814638,0.2564999083366976,6,0.0856017947783695,1
CUST_18849,28,759231491.1999999,2,0,4,3,39108765.0,15.7,1,0.05,0,6,0,1,0,1,7,2,32.7767,-96.797,0,60,0.051510989010989,83212554.34760275,0.1611120202012015,2,0.1074835648158804,2
CUST_25654,31,2320453390.0,3,15,2,1,365015140.0,10.65,0,0.16,1,10,1,3,0,2,6,4,55.8642,-4.2518,2,60,0.1573033707865168,497963758.6757154,0.3719009838313172,6,0.7344474143769971,1
CUST_05032,24,1042796109.96,2,0,4,3,130362550.0,14.11,1,0.13,0,3,0,3,0,0,5,9,45.5017,-73.5673,2,12,0.125012501250125,205809947.4457967,0.3223760562922427,12,0.0728193733340007,1
CUST_05319,22,703957770.0,2,2,2,1,221616335.0,12.21,1,0.31,1,2,0,0,1,2,6,4,55.8642,-4.2518,2,60,0.3148148148148148,142870681.9197908,0.5177682986861425,8,0.6771158032884963,0
CUST_13304,22,912537850.0,2,5,4,1,73003028.0,10.37,0,0.08,1,4,1,3,0,0,5,9,45.5017,-73.5673,2,36,0.08,75279027.07441048,0.1624941421053499,4,0.684080800802461,0
CUST_09579,23,782175300.0,2,5,5,0,215098207.5,7.51,0,0.28,1,4,0,3,1,2,2,6,51.5074,-0.1278,2,60,0.275,229552737.650589,0.5684799112815107,7,0.2253857434588564,0
CUST_05414,26,1394879285.0,2,1,0,1,130362550.0,12.18,0,0.09,1,3,1,0,3,1,3,10,40.7128,-74.006,2,36,0.0934579439252336,196780195.0955836,0.2345312233205783,10,0.5223492169628522,0
CUST_04035,21,1642568130.0,2,0,2,1,104290040.0,11.49,0,0.06,1,3,1,3,3,1,3,10,40.7128,-74.006,2,24,0.0634920634920634,99369557.04012059,0.123988523410667,4,0.6089587505628095,0
CUST_30366,37,1360672151.88,3,14,1,0,260725100.0,5.79,0,0.19,1,17,0,3,1,1,1,13,37.7749,-122.4194,2,36,0.1916149306353951,186459928.0778274,0.3286500921327486,9,0.5542742627653114,1
CUST_01871,23,3259063750.0,2,7,2,2,391087650.0,12.99,0,0.12,1,4,0,1,0,1,1,7,34.0522,-118.2437,2,36,0.12,767552160.2965639,0.3555130857125958,13,0.1883203140748536,2
CUST_09324,26,1590423110.0,3,8,5,1,547522710.0,10.99,0,0.34,1,2,0,3,3,2,6,4,55.8642,-4.2518,2,60,0.3442622950819672,185185070.6909936,0.4606999081464513,7,0.2954948032605126,0
CUST_13538,23,2424743430.0,1,7,4,1,260725100.0,9.88,0,0.11,1,3,0,3,2,0,5,12,46.8139,-71.208,2,60,0.1075268817204301,625680626.0069269,0.3655668121583185,2,0.6278317505102994,0
CUST_15280,25,3350317535.0,3,1,1,2,391087650.0,12.53,0,0.12,0,3,1,3,1,0,0,17,48.4284,-123.3656,2,36,0.1167315175097276,259274511.1806761,0.1941195586348134,2,0.3872425385643956,0
CUST_13098,23,2294380880.0,3,7,5,2,473216056.5,12.68,0,0.21,1,2,1,1,3,2,2,8,53.4808,-2.2426,2,36,0.20625,215589008.4223056,0.3002139143184916,10,0.3980269727874329,0
CUST_03251,25,2007583270.0,2,2,3,0,91253785.0,7.9,0,0.05,1,4,1,3,1,1,3,0,42.8864,-78.8784,2,60,0.0454545454545454,293965140.3573267,0.1918819164882394,15,0.71510824057966,0
CUST_09751,25,3910876500.0,2,2,1,0,228134462.5,7.74,0,0.06,1,4,0,3,1,2,2,8,53.4808,-2.2426,2,60,0.0583333333333333,911531687.6827359,0.2914093938232864,9,0.7543342467210361,0
CUST_23001,28,1042900400.0,2,3,5,1,208580080.0,10.95,0,0.2,1,6,0,3,3,0,0,17,48.4284,-123.3656,2,36,0.2,230497874.5629134,0.4210161915393966,11,0.4627351295211346,0
CUST_09995,23,1303625500.0,2,5,2,4,239867092.0,15.68,0,0.18,1,2,1,1,0,0,0,16,49.2827,-123.1207,2,60,0.184,92128497.48892035,0.2546709844881987,3,0.0626216808212823,0
CUST_16590,26,1564350600.0,3,7,3,0,417160160.0,7.9,0,0.27,1,3,0,3,0,0,4,11,45.4215,-75.6972,3,36,0.2666666666666666,140891298.9043097,0.3567304278876549,7,0.7694856133106324,0
CUST_06289,23,1267123986.0,1,2,5,0,130362550.0,7.49,0,0.1,1,2,0,1,0,2,8,14,51.6214,-3.9436,2,60,0.102880658436214,63501614.16100534,0.1529954182092212,7,0.5409085066709747,2
CUST_16312,22,990755379.9999999,3,6,3,0,221616335.0,5.42,0,0.22,1,2,0,1,0,0,0,16,49.2827,-123.1207,2,60,0.2236842105263158,258359907.5543318,0.4844548434895522,9,0.943403831265099,0
CUST_30324,48,1512101289.96,2,2,1,2,182507570.0,13.61,0,0.12,0,12,1,3,2,0,5,12,46.8139,-71.208,2,60,0.1206979791709773,307972178.2137964,0.3243696381125177,14,0.5817664284559333,0
CUST_26361,33,2607251000.0,3,0,3,1,625740240.0,10.25,0,0.24,1,6,0,1,3,1,3,10,40.7128,-74.006,2,36,0.24,573508644.0935943,0.4599667941803816,7,0.1386882097028788,0
CUST_05649,20,2450815940.0,2,4,2,3,130362550.0,16.02,0,0.05,1,3,0,3,1,2,6,4,55.8642,-4.2518,2,60,0.0531914893617021,222134922.8916776,0.143828619333885,7,0.319550708996265,0
CUST_04897,23,1016827890.0,2,6,2,1,130362550.0,12.69,0,0.13,1,3,1,3,0,1,7,2,32.7767,-96.797,3,60,0.1282051282051282,58050555.41032215,0.1852949818383936,2,0.9154195187644548,0
CUST_19618,33,912537850.0,1,4,4,0,260725100.0,8.49,0,0.29,1,5,0,3,3,1,7,5,29.7604,-95.3698,0,24,0.2857142857142857,198920333.1775695,0.5037001294549805,4,0.5979305108258536,0
CUST_27616,30,3910876500.0,3,8,0,0,130362550.0,10.99,0,0.03,1,9,0,3,3,2,2,6,51.5074,-0.1278,2,60,0.0333333333333333,335960106.2024259,0.1192373771461272,11,0.1251685232499017,1
CUST_10477,23,1772930680.0,3,2,4,1,260725100.0,10.37,0,0.15,1,2,0,3,0,0,4,15,43.6532,-79.3832,2,60,0.1470588235294117,169325987.3855802,0.2425650885490798,5,0.9409408190056676,0
CUST_29949,38,782175300.0,2,5,4,2,130362550.0,13.61,0,0.17,0,11,1,1,0,0,5,9,45.5017,-73.5673,2,24,0.1666666666666666,193189224.814461,0.4136563438074062,6,0.1516383286530386,0
CUST_00663,22,1564350600.0,2,4,2,0,521450199.9999999,7.88,1,0.33,1,3,0,1,1,2,8,1,51.4816,-3.1791,3,60,0.3333333333333333,299998428.3305058,0.5251051959391364,13,0.2743404954035019,1
CUST_15886,24,6351263436.0,3,6,5,0,312870120.0,6.03,0,0.05,1,3,0,3,3,2,8,1,51.4816,-3.1791,2,36,0.0492610837438423,665008935.4576976,0.1539660675882092,9,0.7960876189028574,0
CUST_06942,25,1157619444.0,3,9,4,2,156435060.0,12.99,1,0.14,1,4,0,1,1,1,7,2,32.7767,-96.797,1,36,0.1351351351351351,114561633.2869146,0.2340982562892357,8,0.5168089970325506,0
CUST_24427,32,1355666229.96,2,2,3,0,260725100.0,5.79,0,0.19,1,9,1,1,1,2,2,6,51.5074,-0.1278,0,60,0.1923224863451034,266049546.8061059,0.3885725226198552,4,0.5034095331424169,0
CUST_22948,31,938610360.0,2,4,5,1,208580080.0,10.65,0,0.22,1,6,0,2,0,1,1,13,37.7749,-122.4194,0,36,0.2222222222222222,278091485.787147,0.5185022310931525,5,0.4745370777474513,0
CUST_25409,30,1694713150.0,2,1,0,1,312870120.0,11.49,0,0.18,1,7,1,0,3,1,3,10,40.7128,-74.006,2,60,0.1846153846153846,247272585.0699645,0.3305236081220969,15,0.8989580087975404,0
CUST_01596,23,990755379.9999999,2,4,4,0,39108765.0,8.32,0,0.04,1,3,1,3,3,2,8,1,51.4816,-3.1791,3,36,0.0394736842105263,101732760.0177146,0.1421557004492013,15,0.8693776986611261,0
CUST_20299,29,886465340.0,3,0,5,3,265939602.0,17.27,1,0.3,0,5,0,3,1,0,5,12,46.8139,-71.208,0,36,0.3,55502562.52269852,0.3626110915094531,12,0.6200608309881533,2
CUST_20406,27,1564350600.0,2,6,3,1,117326295.0,12.69,0,0.07,1,7,0,1,1,1,3,10,40.7128,-74.006,2,12,0.075,133044151.1608208,0.1600475278117455,8,0.2267643390666455,2
CUST_19056,34,782175300.0,1,0,5,0,156435060.0,7.29,0,0.2,1,9,1,3,1,2,8,1,51.4816,-3.1791,0,24,0.2,142352292.3990516,0.3819953818524461,7,0.279852056350838,0
CUST_14103,24,2607251000.0,3,5,0,1,365015140.0,10.75,0,0.14,1,3,0,3,1,1,7,2,32.7767,-96.797,2,24,0.14,422497898.7272237,0.3020472669210688,7,0.78823244226926,0
CUST_16242,21,500592191.9999999,1,0,5,1,62574023.99999999,9.91,0,0.13,1,4,1,0,3,2,2,8,53.4808,-2.2426,3,24,0.125,29990521.32293312,0.1849100860984526,15,0.6298721562162112,1
CUST_27149,31,3259063750.0,3,5,5,1,469305180.0,11.99,0,0.14,1,7,1,3,0,0,5,12,46.8139,-71.208,2,36,0.144,604272479.0526888,0.3294129054863344,1,0.5190547920877535,0
CUST_12466,24,1173262950.0,2,1,4,1,312870120.0,10.99,0,0.27,1,3,0,1,2,0,0,17,48.4284,-123.3656,2,24,0.2666666666666666,169670696.2115325,0.4112810484738587,2,0.3555489490588258,0
CUST_31954,37,1355770520.0,2,0,4,2,365015140.0,13.16,0,0.27,0,15,1,2,3,0,0,16,49.2827,-123.1207,2,36,0.2692307692307692,98610712.71276607,0.3419648427764649,15,0.2018712912641738,1
CUST_15943,26,219009084.0,2,4,2,0,91253785.0,7.29,1,0.42,1,3,1,1,0,1,1,13,37.7749,-122.4194,3,24,0.4166666666666667,45425743.34257054,0.624081548793522,15,0.7125465552757204,0
CUST_16530,24,2190090840.0,2,1,5,0,312870120.0,6.91,0,0.14,1,2,0,1,3,2,6,3,55.9533,-3.1883,2,60,0.1428571428571428,267833255.6450715,0.2651503604503782,10,0.3138268020642187,0
CUST_17832,24,990755379.9999999,2,0,0,1,312870120.0,11.89,1,0.32,1,3,0,2,1,0,0,16,49.2827,-123.1207,2,60,0.3157894736842105,105448779.5087719,0.4222221831475413,10,0.8324886105460956,1
CUST_00953,25,1199335460.0,2,8,3,2,475823307.5,14.26,1,0.4,1,3,1,0,3,0,4,11,45.4215,-75.6972,2,36,0.3967391304347826,344825995.124249,0.6842533469528608,8,0.5975810366066906,2
CUST_02535,22,599667730.0,2,4,5,0,78217530.0,5.79,0,0.13,1,2,1,3,3,2,8,14,51.6214,-3.9436,0,60,0.1304347826086956,117278357.2239721,0.3260070159586077,15,0.0861840130930375,1
CUST_28536,27,782175300.0,2,3,3,0,338942630.0,7.88,1,0.43,1,8,0,3,0,2,8,1,51.4816,-3.1791,2,36,0.4333333333333333,70568939.7220738,0.523554719411459,7,0.8833383301001191,1
CUST_03939,23,1029864145.0,3,3,3,2,260725100.0,14.22,0,0.25,0,2,1,2,0,1,7,2,32.7767,-96.797,3,36,0.2531645569620253,158627264.3352104,0.4071919256255011,9,0.1818905102503934,1
CUST_30535,41,5475227100.0,2,1,0,0,195543825.0,6.03,0,0.04,1,14,1,3,0,1,1,13,37.7749,-122.4194,2,36,0.0357142857142857,492347288.0771777,0.1256370010802251,9,0.0903584199634751,0
CUST_05104,23,1136761436.0,3,4,2,0,182507570.0,7.49,0,0.16,1,4,1,1,3,1,7,5,29.7604,-95.3698,2,36,0.1605504587155963,63130190.74407984,0.2160855857394513,5,0.5911436516070745,2
CUST_30265,42,1303625500.0,3,5,2,1,182507570.0,10.99,0,0.14,1,12,1,1,3,0,5,12,46.8139,-71.208,0,60,0.14,328251620.7886243,0.3917990180374841,3,0.5767488365770322,1
CUST_03509,22,964682870.0,3,3,3,0,391087650.0,6.54,0,0.41,1,3,0,3,1,1,3,10,40.7128,-74.006,3,36,0.4054054054054054,165351729.4405415,0.5768106771094023,5,0.1683695408929595,0
CUST_26622,27,938610360.0,2,2,5,1,52145020.0,11.99,0,0.06,1,8,0,3,0,2,8,1,51.4816,-3.1791,3,60,0.0555555555555555,134719449.8692999,0.1990863065578138,9,0.2195885084574351,0
CUST_32179,46,1276405799.56,2,0,5,1,73003028.0,10.59,0,0.06,1,14,0,3,3,0,0,17,48.4284,-123.3656,2,12,0.0571942152136612,275830129.6163412,0.2732933035376291,11,0.1031729779635465,1
CUST_13399,24,2372494119.96,3,2,2,0,417160160.0,7.88,0,0.18,1,3,0,1,3,2,8,14,51.6214,-3.9436,0,36,0.1758319046991076,152051189.6654579,0.2399210792037936,6,0.3100368542832791,0
CUST_15086,22,651708459.9599999,1,2,0,1,338942630.0,8.88,0,0.52,1,4,1,3,3,2,2,8,53.4808,-2.2426,2,24,0.5200832133141302,74766442.31855774,0.634806969275725,2,0.5923714535802843,1
CUST_17953,27,1486133070.0,2,4,1,3,664197192.25,15.99,1,0.45,0,7,1,3,3,2,6,3,55.9533,-3.1883,3,24,0.4469298245614035,339807476.0537192,0.6755819438858993,3,0.5507739233495632,0
CUST_19779,32,1277552990.0,2,13,1,1,91253785.0,10.65,1,0.07,1,6,1,3,3,2,8,14,51.6214,-3.9436,2,24,0.0714285714285714,280102122.0849739,0.2906774983047662,12,0.8403959801397914,0
CUST_03302,23,938610360.0,1,1,4,0,46930518.0,6.54,0,0.05,1,4,0,3,3,2,6,3,55.9533,-3.1883,2,36,0.05,190273809.6042031,0.2527186335384185,11,0.4715485937828702,2
CUST_28530,29,2216163350.0,3,2,0,0,260725100.0,7.88,0,0.12,1,5,1,3,0,2,8,1,51.4816,-3.1791,2,60,0.1176470588235294,650470384.7899815,0.4111589900581929,13,0.6212337824483366,1
CUST_00015,23,2998338650.0,2,2,2,0,912537850.0,7.9,0,0.3,1,4,0,3,3,1,1,13,37.7749,-122.4194,3,36,0.3043478260869565,603765010.8983808,0.5057143431407859,5,0.1952505065153492,0
CUST_22220,32,1392480614.08,3,8,4,1,36501514.0,10.99,0,0.03,1,6,1,3,0,0,5,12,46.8139,-71.208,3,60,0.0262133013780707,102054344.1883776,0.0995028992054731,15,0.7908768715475453,1
CUST_09269,24,1574779604.0,1,5,4,0,143398805.0,8.0,0,0.09,1,2,0,3,3,0,5,12,46.8139,-71.208,0,60,0.0910596026490066,269714995.1052738,0.2623311853010726,7,0.1979206169316838,1
CUST_19216,31,2294380880.0,2,1,3,1,344808944.75,12.42,0,0.15,1,7,0,3,3,1,3,10,40.7128,-74.006,2,60,0.1502840909090909,347154140.2366573,0.3015903292336786,4,0.1425234343544307,1
CUST_27671,35,1781378173.24,2,3,5,2,406731156.0,12.84,0,0.23,0,8,0,3,0,2,2,6,51.5074,-0.1278,2,24,0.2283238686259586,409680456.7183297,0.4583033658896958,14,0.4689052347430762,1
CUST_30293,36,1147190440.0,3,9,3,3,245081594.0,13.3,1,0.21,1,15,1,3,1,1,7,2,32.7767,-96.797,2,24,0.2136363636363636,57605188.88428646,0.2638505101945292,9,0.1989880982909126,1
CUST_04554,23,2476888450.0,2,4,0,1,260725100.0,10.99,0,0.11,1,4,1,1,0,2,6,3,55.9533,-3.1883,2,36,0.1052631578947368,570319823.8739609,0.3355197218808787,8,0.3728455996215409,0
CUST_11426,24,1952830999.0,3,8,4,0,91253785.0,6.39,0,0.05,1,2,0,0,0,0,0,17,48.4284,-123.3656,2,60,0.0467289719626168,558060008.7627618,0.3324987129430353,9,0.3031891137368934,1
CUST_07879,22,1433988050.0,3,7,4,0,78217530.0,5.99,0,0.05,1,4,0,3,0,2,2,6,51.5074,-0.1278,2,24,0.0545454545454545,361376005.6785571,0.3065531373699783,9,0.3650020770442754,0
CUST_32395,63,964682870.0,2,24,3,2,142095179.5,15.96,1,0.15,1,22,0,1,0,2,2,8,53.4808,-2.2426,2,60,0.1472972972972973,203387172.3082987,0.3581304929860511,3,0.225827652898429,0
CUST_27117,28,3220059275.04,3,12,4,1,469305180.0,10.99,0,0.15,1,7,0,3,1,1,1,7,34.0522,-118.2437,2,36,0.1457442673921492,490527405.8579853,0.298079166833369,13,0.9478824417718416,0
CUST_32341,51,1512205580.0,2,2,5,4,39108765.0,19.03,1,0.03,0,22,1,1,3,2,6,3,55.9533,-3.1883,2,60,0.0258620689655172,90109638.3700383,0.0854502886902707,2,0.8034663065166396,0
CUST_10715,22,1825075700.0,3,2,2,0,130362550.0,6.03,0,0.07,1,2,0,3,3,2,8,1,51.4816,-3.1791,2,36,0.0714285714285714,274445396.1391166,0.2218033729445396,14,0.1723659558371026,1
CUST_13586,22,1157619444.0,2,3,2,2,333728128.0,12.73,0,0.29,1,2,0,3,3,2,2,6,51.5074,-0.1278,2,60,0.2882882882882883,175210950.5944889,0.4396428215095607,1,0.7088490573506238,1
CUST_20336,28,1042900400.0,3,12,1,0,391087650.0,5.99,0,0.38,1,9,0,3,3,0,5,12,46.8139,-71.208,2,12,0.375,61222143.91133556,0.4337037303958609,5,0.5655559329687472,1
CUST_07424,25,2656189101.27,2,9,4,1,172078566.0,10.99,0,0.06,1,2,1,3,1,2,6,3,55.9533,-3.1883,3,60,0.0647840042404075,777295249.1051229,0.3574195130351225,4,0.2291211467322745,0
CUST_15424,26,3519788850.0,3,10,3,2,625740240.0,12.99,0,0.18,1,2,0,0,1,2,6,4,55.8642,-4.2518,2,60,0.1777777777777777,1031220636.830565,0.4707557604856227,11,0.7596460633675649,1
CUST_10747,26,1042900400.0,2,10,4,3,260725100.0,16.89,0,0.25,1,3,0,3,3,2,6,4,55.8642,-4.2518,0,24,0.25,76322892.35434306,0.3231832995311374,10,0.6509813110865459,1
CUST_23570,33,1673776924.47,3,7,5,2,198151076.0,12.99,0,0.12,1,7,0,1,1,1,7,5,29.7604,-95.3698,3,36,0.1183855943424147,202755005.6221046,0.239521811874095,3,0.0521257570818857,0
CUST_16747,25,651708459.9599999,2,3,3,2,195543825.0,12.98,0,0.3,1,2,1,1,3,0,0,17,48.4284,-123.3656,0,60,0.300048007681229,50698290.17553785,0.3778409063320299,14,0.1381659916610718,0
CUST_19114,30,1016827890.0,2,1,5,0,59966773.0,8.59,0,0.06,1,8,0,1,0,2,2,8,53.4808,-2.2426,1,36,0.0589743589743589,186776256.8510968,0.2426595811126864,12,0.200962924245205,1
CUST_10223,25,1277552990.0,2,10,2,0,250296096.0,7.51,1,0.2,1,2,1,1,3,2,6,4,55.8642,-4.2518,3,36,0.1959183673469387,296291250.5266438,0.4278392761826997,1,0.6930644219287931,0
CUST_11441,23,1616495620.0,2,3,2,2,260725100.0,13.49,0,0.16,1,4,1,3,0,1,7,2,32.7767,-96.797,3,36,0.1612903225806451,102336288.2900384,0.2245978175245773,15,0.4414799384113291,0
CUST_16888,25,2085905090.04,2,5,1,1,260725100.0,9.62,0,0.12,1,4,0,3,1,2,6,3,55.9533,-3.1883,2,60,0.1249937503124843,161046154.3905751,0.2022005969516509,9,0.4445972860974397,1
CUST_00719,24,1877220720.0,2,4,1,3,521450199.9999999,14.74,0,0.28,0,3,1,1,1,1,3,10,40.7128,-74.006,2,60,0.2777777777777778,198626958.3087988,0.3835868369856895,5,0.281413884368728,0
CUST_23664,28,1694713150.0,3,8,2,3,78217530.0,10.99,0,0.05,1,7,0,1,3,2,6,3,55.9533,-3.1883,2,36,0.0461538461538461,146912247.6128719,0.1328424091197214,3,0.384274165818386,0
CUST_15776,26,2111873310.0,2,7,1,2,417160160.0,13.85,0,0.2,0,2,1,1,3,2,8,1,51.4816,-3.1791,2,36,0.1975308641975308,369175922.110442,0.372340555840654,2,0.1682026707908955,1
CUST_26926,33,3128701200.0,3,3,2,0,366318765.5,8.9,0,0.12,1,7,0,3,3,1,3,10,40.7128,-74.006,2,36,0.1170833333333333,806904263.9312668,0.3749872405301174,11,0.2674187771762707,0
CUST_27365,32,3519788850.0,3,16,0,0,338942630.0,7.88,0,0.1,1,5,1,3,3,2,2,6,51.5074,-0.1278,2,36,0.0962962962962963,1023579596.039206,0.3871033985573329,10,0.2578672060472995,0
CUST_06897,22,1303729790.04,3,6,4,3,187722072.0,10.99,0,0.14,0,2,0,2,3,2,2,8,53.4808,-2.2426,3,36,0.1439884809215262,389685083.483678,0.4428886720966639,2,0.6133306662588481,2
CUST_16451,24,782175300.0,2,2,4,0,78217530.0,7.49,0,0.1,1,3,0,2,0,0,0,16,49.2827,-123.1207,2,36,0.1,196768126.2470778,0.3515652517371461,1,0.6476626513709028,3
CUST_20862,31,1564350600.0,2,3,5,2,234652590.0,13.06,0,0.15,1,7,0,2,1,1,3,0,42.8864,-78.8784,2,36,0.15,327966782.1140082,0.3596504339334215,14,0.8728789591736199,0
CUST_09812,26,1686891397.0,3,5,1,2,456268925.0,10.99,0,0.27,0,2,0,3,0,0,4,11,45.4215,-75.6972,2,60,0.2704791344667697,409636352.9677303,0.5133141822334697,4,0.4151600314545206,1
CUST_05732,25,782175300.0,2,1,2,2,138184303.0,15.27,0,0.18,1,3,1,3,0,0,4,11,45.4215,-75.6972,2,36,0.1766666666666666,216723007.0950098,0.4537439498473165,14,0.1187934246336967,0
CUST_07821,25,1433988050.0,3,6,0,2,391087650.0,15.27,0,0.27,1,3,1,3,3,0,4,11,45.4215,-75.6972,0,36,0.2727272727272727,96788194.78131814,0.3402230895726907,9,0.3725295933272578,0
CUST_17002,22,860392830.0,3,4,4,2,325906375.0,14.26,0,0.38,0,4,1,3,3,0,4,15,43.6532,-79.3832,0,60,0.3787878787878788,138213727.0948059,0.5394281378365344,4,0.57242534257886,0
CUST_19170,34,1303625500.0,2,1,2,2,62574023.99999999,13.49,0,0.05,0,9,0,3,1,0,4,11,45.4215,-75.6972,0,36,0.048,175774501.753289,0.1828351207868279,14,0.7601334914299561,0
CUST_26756,30,980326375.9999999,2,2,5,2,391087650.0,13.06,1,0.4,0,7,0,1,3,0,4,15,43.6532,-79.3832,0,60,0.3989361702127659,153674206.4792821,0.5556943787456374,13,0.1841289358707687,1
CUST_02790,23,1486133070.0,2,4,3,0,312870120.0,8.94,0,0.21,1,2,0,1,0,1,3,10,40.7128,-74.006,2,24,0.2105263157894736,431821881.1093245,0.5010937554261709,9,0.3512608746430594,0
CUST_21268,30,521450199.9999999,2,14,5,3,140791554.0,14.61,0,0.27,0,7,1,3,3,2,8,14,51.6214,-3.9436,3,24,0.27,43000858.70559614,0.3524639796966156,3,0.1188489043657324,1
CUST_22846,31,338942630.0,2,0,4,2,208580080.0,12.84,1,0.62,1,10,0,1,3,2,2,8,53.4808,-2.2426,2,60,0.6153846153846154,77236142.38239376,0.8432584074254507,12,0.9385323497727426,1
CUST_31212,39,1042796109.96,2,1,4,1,312870120.0,10.74,0,0.3,1,16,0,2,3,1,1,13,37.7749,-122.4194,2,60,0.3000300030003,67348494.57239847,0.3646145310102692,9,0.3094396890438023,0
CUST_11461,22,1955438250.0,3,6,5,2,391087650.0,14.27,0,0.2,1,2,0,3,3,2,8,1,51.4816,-3.1791,0,36,0.2,496951501.8932722,0.4541381717849039,2,0.8023952858738728,0
CUST_25563,27,2242340150.04,3,8,1,3,417160160.0,14.42,0,0.19,1,6,1,3,3,2,2,6,51.5074,-0.1278,2,36,0.1860378587042463,482764688.35855,0.4013328880288285,6,0.6212320737354928,1
CUST_05103,26,1433988050.0,2,10,2,4,234652590.0,16.7,0,0.16,1,3,1,3,0,1,7,5,29.7604,-95.3698,2,24,0.1636363636363636,127123066.2639488,0.2522863815106052,3,0.1588599692582502,0
CUST_06893,23,1955438250.0,2,0,5,1,156435060.0,11.48,0,0.08,1,2,1,3,0,0,0,16,49.2827,-123.1207,2,60,0.08,534238895.8149365,0.3532067329740208,15,0.6783829054292644,0
CUST_10939,22,1825075700.0,3,5,3,2,391087650.0,13.92,0,0.21,1,2,0,3,3,0,5,9,45.5017,-73.5673,3,36,0.2142857142857142,310601217.6569984,0.3844711031202696,2,0.5276352999608996,0
CUST_06731,24,1564350600.0,2,0,1,1,156435060.0,11.48,0,0.1,1,2,0,3,0,2,8,1,51.4816,-3.1791,2,12,0.1,283794676.0023707,0.2814137291233631,13,0.4524054720213434,0
CUST_18980,33,2867976100.0,2,3,2,3,391087650.0,14.42,0,0.14,0,9,1,3,1,0,5,12,46.8139,-71.208,2,36,0.1363636363636363,469143842.7081605,0.2999437452453528,15,0.7237462649346186,3
CUST_16116,23,1517420082.0,3,2,0,1,338942630.0,10.99,0,0.22,1,3,0,1,1,0,4,15,43.6532,-79.3832,2,60,0.2233676975945017,261117174.0659952,0.3954473854564391,6,0.0907969146542401,0
CUST_07956,25,1433988050.0,3,9,3,0,443232670.0,6.91,0,0.31,1,4,1,1,0,1,3,10,40.7128,-74.006,2,24,0.3090909090909091,76561521.81338856,0.3624815365883896,1,0.9009676445824742,0
CUST_16927,22,4771269330.0,3,3,2,0,26072510.0,10.99,0,0.01,1,2,1,3,1,0,0,17,48.4284,-123.3656,3,60,0.0054644808743169,1301430789.876098,0.2782285400510179,15,0.7814658432925667,0
CUST_21782,32,1564350600.0,2,0,3,1,156435060.0,10.36,0,0.1,1,7,1,1,3,1,3,0,42.8864,-78.8784,2,24,0.1,379812339.9202342,0.3427923381882772,12,0.3920148659101482,0
CUST_11606,26,1955438250.0,3,10,2,0,250296096.0,5.42,0,0.13,1,3,0,1,0,1,1,7,34.0522,-118.2437,2,24,0.128,190913214.3202167,0.225631932033761,1,0.3996798814597728,0
CUST_31305,42,2137945820.0,2,10,4,3,312870120.0,13.24,0,0.15,0,13,0,3,1,0,4,15,43.6532,-79.3832,0,60,0.1463414634146341,471771003.345455,0.3670070195443282,8,0.6930101427513824,1
CUST_09189,21,499027841.4,2,4,4,0,130362550.0,8.49,1,0.26,1,4,1,1,0,1,1,7,34.0522,-118.2437,3,60,0.2612330198537095,139536600.6707317,0.5408498850756341,8,0.0523302157799733,0
CUST_22784,30,1512205580.0,3,9,1,0,78217530.0,5.42,0,0.05,1,9,1,1,1,1,3,0,42.8864,-78.8784,2,36,0.0517241379310344,166607523.622348,0.1618993190213913,15,0.8078494162894253,0
