Lãi suất khoản vay (%),Tỷ lệ khoản vay trên thu nhập,Tỷ lệ tổng nợ trên thu nhập,Thu nhập hàng năm (VND),Tình trạng sở hữu nhà,Từng vỡ nợ trong hồ sơ tín dụng (Có/Không),Số tiền vay đề nghị (VND),Mục đích khoản vay,"Trạng thái trả nợ (0 = không vỡ nợ, 1 = vỡ nợ)"
11.49,0.0634920634920634,0.123988523410667,1642568130.0,2,1,104290040.0,2,0
5.79,0.1916149306353951,0.3286500921327486,1360672151.88,3,1,260725100.0,1,0
12.99,0.12,0.3555130857125958,3259063750.0,2,1,391087650.0,2,0
10.99,0.3442622950819672,0.4606999081464513,1590423110.0,3,1,547522710.0,5,0
9.88,0.1075268817204301,0.3655668121583185,2424743430.0,1,1,260725100.0,4,0
12.53,0.1167315175097276,0.1941195586348134,3350317535.0,3,0,391087650.0,1,0
12.68,0.20625,0.3002139143184916,2294380880.0,3,1,473216056.5,5,0
7.9,0.0454545454545454,0.1918819164882394,2007583270.0,2,1,91253785.0,3,0
7.74,0.0583333333333333,0.2914093938232864,3910876500.0,2,1,228134462.5,1,0
10.95,0.2,0.4210161915393966,1042900400.0,2,1,208580080.0,5,0
15.68,0.184,0.2546709844881987,1303625500.0,2,1,239867092.0,2,0
7.9,0.2666666666666666,0.3567304278876549,1564350600.0,3,1,417160160.0,3,0
7.49,0.102880658436214,0.1529954182092212,1267123986.0,1,1,130362550.0,5,0
5.42,0.2236842105263158,0.4844548434895522,990755380.0,3,1,221616335.0,3,0
13.61,0.1206979791709773,0.3243696381125177,1512101289.96,2,0,182507570.0,1,0
10.25,0.24,0.4599667941803816,2607251000.0,3,1,625740240.0,3,0
16.02,0.0531914893617021,0.143828619333885,2450815940.0,2,1,130362550.0,2,0
12.69,0.1282051282051282,0.1852949818383936,1016827890.0,2,1,130362550.0,2,0
8.49,0.2857142857142857,0.5037001294549805,912537850.0,1,1,260725100.0,4,0
10.99,0.0333333333333333,0.1192373771461272,3910876500.0,3,1,130362550.0,0,0
10.37,0.1470588235294117,0.2425650885490798,1772930680.0,3,1,260725100.0,4,0
13.61,0.1666666666666666,0.4136563438074062,782175300.0,2,0,130362550.0,4,0
7.88,0.3333333333333333,0.5251051959391364,1564350600.0,2,1,521450199.9999999,2,1
6.03,0.0492610837438423,0.1539660675882092,6351263436.0,3,1,312870120.0,5,0
12.99,0.1351351351351351,0.2340982562892357,1157619444.0,3,1,156435060.0,4,1
5.79,0.1923224863451034,0.3885725226198552,1355666229.96,2,1,260725100.0,3,0
10.65,0.2222222222222222,0.5185022310931525,938610360.0,2,1,208580080.0,5,0
11.49,0.1846153846153846,0.3305236081220969,1694713150.0,2,1,312870120.0,0,0
8.32,0.0394736842105263,0.1421557004492013,990755380.0,2,1,39108765.0,4,0
17.27,0.3,0.3626110915094531,886465340.0,3,0,265939602.0,5,1
12.69,0.075,0.1600475278117455,1564350600.0,2,1,117326295.0,3,0
7.29,0.2,0.3819953818524461,782175300.0,1,1,156435060.0,5,0
10.75,0.14,0.3020472669210688,2607251000.0,3,1,365015140.0,0,0
9.91,0.125,0.1849100860984526,500592191.9999999,1,1,62574023.99999999,5,0
11.99,0.144,0.3294129054863344,3259063750.0,3,1,469305180.0,5,0
10.99,0.2666666666666666,0.4112810484738587,1173262950.0,2,1,312870120.0,4,0
13.16,0.2692307692307692,0.3419648427764649,1355770520.0,2,0,365015140.0,4,0
7.29,0.4166666666666667,0.624081548793522,219009084.0,2,1,91253785.0,2,1
6.91,0.1428571428571428,0.2651503604503782,2190090840.0,2,1,312870120.0,5,0
11.89,0.3157894736842105,0.4222221831475413,990755380.0,2,1,312870120.0,0,1
14.26,0.3967391304347826,0.6842533469528608,1199335460.0,2,1,475823307.5,3,1
5.79,0.1304347826086956,0.3260070159586077,599667730.0,2,1,78217530.0,5,0
7.88,0.4333333333333333,0.523554719411459,782175300.0,2,1,338942630.0,3,1
14.22,0.2531645569620253,0.4071919256255011,1029864145.0,3,0,260725100.0,3,0
6.03,0.0357142857142857,0.1256370010802251,5475227100.0,2,1,195543825.0,0,0
7.49,0.1605504587155963,0.2160855857394513,1136761436.0,3,1,182507570.0,2,0
10.99,0.14,0.3917990180374841,1303625500.0,3,1,182507570.0,2,0
6.54,0.4054054054054054,0.5768106771094023,964682870.0,3,1,391087650.0,3,0
11.99,0.0555555555555555,0.1990863065578138,938610360.0,2,1,52145020.0,5,0
10.59,0.0571942152136612,0.2732933035376291,1276405799.56,2,1,73003028.0,5,0
7.88,0.1758319046991076,0.2399210792037936,2372494119.96,3,1,417160160.0,2,0
8.88,0.5200832133141302,0.634806969275725,651708459.9599999,1,1,338942630.0,0,0
15.99,0.4469298245614035,0.6755819438858993,1486133070.0,2,0,664197192.25,1,1
10.65,0.0714285714285714,0.2906774983047662,1277552990.0,2,1,91253785.0,1,1
6.54,0.05,0.2527186335384185,938610360.0,1,1,46930518.0,4,0
7.88,0.1176470588235294,0.4111589900581929,2216163350.0,3,1,260725100.0,0,0
7.9,0.3043478260869565,0.5057143431407859,2998338650.0,2,1,912537850.0,2,0
10.99,0.0262133013780707,0.0995028992054731,1392480614.08,3,1,36501514.0,4,0
8.0,0.0910596026490066,0.2623311853010726,1574779604.0,1,1,143398805.0,4,0
12.42,0.1502840909090909,0.3015903292336786,2294380880.0,2,1,344808944.75,3,0
12.84,0.2283238686259586,0.4583033658896958,1781378173.24,2,0,406731156.0,5,0
13.3,0.2136363636363636,0.2638505101945292,1147190440.0,3,1,245081594.0,3,1
10.99,0.1052631578947368,0.3355197218808787,2476888450.0,2,1,260725100.0,0,0
6.39,0.0467289719626168,0.3324987129430353,1952830999.0,3,1,91253785.0,4,0
5.99,0.0545454545454545,0.3065531373699783,1433988050.0,3,1,78217530.0,4,0
15.96,0.1472972972972973,0.3581304929860511,964682870.0,2,1,142095179.5,3,1
10.99,0.1457442673921492,0.298079166833369,3220059275.04,3,1,469305180.0,4,0
19.03,0.0258620689655172,0.0854502886902707,1512205580.0,2,0,39108765.0,5,1
6.03,0.0714285714285714,0.2218033729445396,1825075700.0,3,1,130362550.0,2,0
12.73,0.2882882882882883,0.4396428215095607,1157619444.0,2,1,333728128.0,2,0
5.99,0.375,0.4337037303958609,1042900400.0,3,1,391087650.0,1,0
10.99,0.0647840042404075,0.3574195130351225,2656189101.27,2,1,172078566.0,4,0
12.99,0.1777777777777777,0.4707557604856227,3519788850.0,3,1,625740240.0,3,0
16.89,0.25,0.3231832995311374,1042900400.0,2,1,260725100.0,4,0
12.99,0.1183855943424147,0.239521811874095,1673776924.47,3,1,198151076.0,5,0
12.98,0.300048007681229,0.3778409063320299,651708459.9599999,2,1,195543825.0,3,0
8.59,0.0589743589743589,0.2426595811126864,1016827890.0,2,1,59966773.0,5,0
7.51,0.1959183673469387,0.4278392761826997,1277552990.0,2,1,250296096.0,2,1
13.49,0.1612903225806451,0.2245978175245773,1616495620.0,2,1,260725100.0,2,0
9.62,0.1249937503124843,0.2022005969516509,2085905090.04,2,1,260725100.0,1,0
14.74,0.2777777777777778,0.3835868369856895,1877220720.0,2,0,521450199.9999999,1,0
10.99,0.0461538461538461,0.1328424091197214,1694713150.0,3,1,78217530.0,2,0
13.85,0.1975308641975308,0.372340555840654,2111873310.0,2,0,417160160.0,1,0
8.9,0.1170833333333333,0.3749872405301174,3128701200.0,3,1,366318765.5,2,0
7.88,0.0962962962962963,0.3871033985573329,3519788850.0,3,1,338942630.0,0,0
10.99,0.1439884809215262,0.4428886720966639,1303729790.04,3,0,187722072.0,4,0
7.49,0.1,0.3515652517371461,782175300.0,2,1,78217530.0,4,0
13.06,0.15,0.3596504339334215,1564350600.0,2,1,234652590.0,5,0
10.99,0.2704791344667697,0.5133141822334697,1686891397.0,3,0,456268925.0,1,0
15.27,0.1766666666666666,0.4537439498473165,782175300.0,2,1,138184303.0,2,0
15.27,0.2727272727272727,0.3402230895726907,1433988050.0,3,1,391087650.0,0,0
14.26,0.3787878787878788,0.5394281378365344,860392830.0,3,0,325906375.0,4,0
13.49,0.048,0.1828351207868279,1303625500.0,2,0,62574023.99999999,2,0
13.06,0.3989361702127659,0.5556943787456374,980326376.0,2,0,391087650.0,5,1
8.94,0.2105263157894736,0.5010937554261709,1486133070.0,2,1,312870120.0,3,0
14.61,0.27,0.3524639796966156,521450199.9999999,2,0,140791554.0,5,0
12.84,0.6153846153846154,0.8432584074254507,338942630.0,2,1,208580080.0,4,1
10.74,0.3000300030003,0.3646145310102692,1042796109.96,2,1,312870120.0,4,0
14.27,0.2,0.4541381717849039,1955438250.0,3,1,391087650.0,5,0
14.42,0.1860378587042463,0.4013328880288285,2242340150.04,3,1,417160160.0,1,0
16.7,0.1636363636363636,0.2522863815106052,1433988050.0,2,1,234652590.0,2,0
11.48,0.08,0.3532067329740208,1955438250.0,2,1,156435060.0,5,0
13.92,0.2142857142857142,0.3844711031202696,1825075700.0,3,1,391087650.0,3,0
11.48,0.1,0.2814137291233631,1564350600.0,2,1,156435060.0,1,0
14.42,0.1363636363636363,0.2999437452453528,2867976100.0,2,0,391087650.0,2,0
10.99,0.2233676975945017,0.3954473854564391,1517420082.0,3,1,338942630.0,0,0
6.91,0.3090909090909091,0.3624815365883896,1433988050.0,3,1,443232670.0,3,0
10.99,0.0054644808743169,0.2782285400510179,4771269330.0,3,1,26072510.0,2,0
10.36,0.1,0.3427923381882772,1564350600.0,2,1,156435060.0,3,0
5.42,0.128,0.225631932033761,1955438250.0,3,1,250296096.0,2,0
13.24,0.1463414634146341,0.3670070195443282,2137945820.0,2,0,312870120.0,4,0
8.49,0.2612330198537095,0.5408498850756341,499027841.4,2,1,130362550.0,4,1
5.42,0.0517241379310344,0.1618993190213913,1512205580.0,3,1,78217530.0,1,0
11.12,0.1860465116279069,0.3679061662255422,2242235860.0,3,1,417160160.0,1,0
12.53,0.273972602739726,0.4087751520959886,1903293230.0,2,1,521450199.9999999,0,1
15.95,0.3472222222222222,0.6240650783975408,1877220720.0,2,0,651812750.0,3,1
10.99,0.2526315789473684,0.451837290217977,990755380.0,1,1,250296096.0,2,0
7.29,0.0716981132075471,0.2183494802505305,690921515.0,2,1,49537769.0,3,1
12.68,0.1211240310077519,0.3160768160115944,538136606.4,2,1,65181274.99999999,2,0
17.99,0.28,0.460851233860058,1564350600.0,3,0,438018168.0,0,0
10.99,0.2947368421052631,0.4662237436906056,1857666337.5,2,0,547522710.0,0,1
6.54,0.4604890292284025,0.6891989675833813,1288086284.04,2,1,593149602.5,5,1
9.88,0.2777777777777778,0.4227368453085907,750888288.0,2,1,208580080.0,3,0
11.99,0.1857142857142857,0.3197356796242594,1825075700.0,2,1,338942630.0,2,0
10.99,0.128,0.288892869950739,2281344625.0,2,1,292012112.0,2,0
5.99,0.1777777777777777,0.4278657096228101,938610360.0,2,1,166864064.0,5,0
7.88,0.2461538461538461,0.5280040916601563,1694713150.0,2,1,417160160.0,0,0
10.25,0.4444444444444444,0.5137043471872816,469305180.0,2,1,208580080.0,0,1
5.79,0.0835714285714285,0.2343311369044571,1825075700.0,2,1,152524183.5,5,0
14.42,0.1059915206783457,0.3410310123298318,1303729790.04,2,0,138184303.0,0,0
15.33,0.12,0.3341155516413867,651812750.0,2,1,78217530.0,4,1
16.77,0.35,0.403300086729071,2607251000.0,1,1,912537850.0,0,0
10.25,0.1468860164512338,0.2209260757303565,887508240.4,2,1,130362550.0,5,1
10.99,0.3828571428571428,0.4632622008725405,912537850.0,2,1,349371634.0,5,1
10.99,0.1481481481481481,0.2931294366201084,1407915540.0,3,0,208580080.0,1,0
12.69,0.1846153846153846,0.4536273357721684,1694713150.0,3,1,312870120.0,4,0
9.99,0.1176470588235294,0.1940851102613978,2216163350.0,3,1,260725100.0,1,0
8.9,0.2435897435897435,0.4334445649128437,2033655780.0,2,1,495377689.9999999,4,0
12.73,0.1333333333333333,0.3237400772390372,1642568130.0,3,0,219009084.0,5,0
9.2,0.2285714285714285,0.3745621604107648,912537850.0,2,1,208580080.0,2,0
11.71,0.08,0.2441239199615069,2085800800.0,2,1,166864064.0,1,0
6.03,0.148599269183922,0.2115987182378781,2140553071.0,2,1,318084622.0,0,0
14.11,0.3864338970721949,0.6431706102255549,573490929.9599999,2,0,221616335.0,3,1
10.25,0.500400320256205,0.7435450028833438,781549559.76,2,1,391087650.0,0,1
10.99,0.1089324618736383,0.3894119675841208,2393456418.0,2,1,260725100.0,5,1
10.99,0.3431372549019608,0.4687010025671337,2659396020.0,3,0,912537850.0,4,0
12.53,0.2727272727272727,0.444816546368556,1147190440.0,3,0,312870120.0,2,1
7.9,0.0862068965517241,0.13671415224531,1814646696.0,1,1,156435060.0,4,0
7.66,0.5,0.7328578391261689,870821834.0,3,1,435410917.0,1,0
10.99,0.1805555555555555,0.2855727705007383,469305180.0,2,0,84735657.5,0,1
12.98,0.2259615384615384,0.3801730138939608,1626924624.0,3,0,367622391.0,4,0
13.99,0.0564971751412429,0.1692332237391636,2307417135.0,3,1,130362550.0,2,0
9.62,0.2666666666666666,0.4546667459981608,1173262950.0,2,1,312870120.0,3,0
10.99,0.108695652173913,0.1899819435597627,2878405104.0,1,1,312870120.0,0,0
13.98,0.07,0.1820125936083787,2607251000.0,3,1,182507570.0,0,0
10.99,0.1166666666666666,0.2847715949916139,3128701200.0,2,0,365015140.0,4,0
11.99,0.0288461538461538,0.1718277840176268,1355770520.0,2,1,39108765.0,0,0
10.99,0.4210526315789473,0.5215474164237868,990755380.0,3,1,417160160.0,1,0
14.5,0.166967556116752,0.3145909205216827,2498450415.77,3,1,417160160.0,2,0
14.26,0.2,0.4014414125153258,1564350600.0,2,1,312870120.0,0,0
7.74,0.1176470588235294,0.3010661663759741,2216163350.0,3,1,260725100.0,0,0
11.48,0.13,0.4199026213894183,2607251000.0,3,1,338942630.0,3,0
9.88,0.0368421052631578,0.0923279237351815,4953776900.0,2,1,182507570.0,1,0
9.99,0.064,0.286218452787647,651812750.0,2,1,41716016.0,3,0
12.69,0.3378378378378378,0.6067411703657279,1929365740.0,3,1,651812750.0,4,0
5.42,0.177430801987225,0.288083348507163,440833999.08,3,1,78217530.0,5,1
13.11,0.1666666666666666,0.2538947346096883,703957770.0,2,0,117326295.0,2,0
12.73,0.14,0.4257462778781901,1564350600.0,3,1,219009084.0,1,1
9.99,0.1041666666666666,0.1929605025164965,1251480480.0,3,1,130362550.0,3,0
7.51,0.1,0.1501866534249098,3128701200.0,2,1,312870120.0,2,0
7.51,0.1183431952662721,0.2944873887765414,2203127095.0,3,1,260725100.0,4,0
9.33,0.3278688524590163,0.5683284331208045,795211555.0,3,1,260725100.0,1,1
7.14,0.25,0.3381116405201733,1042900400.0,2,1,260725100.0,2,0
10.99,0.3333333333333333,0.4479524685669904,1564350600.0,2,1,521450199.9999999,2,1
11.14,0.2727471088806458,0.4212185851178295,1433883759.96,2,1,391087650.0,5,0
10.74,0.0833333333333333,0.3680850485334062,1095045420.0,2,1,91253785.0,0,0
18.72,0.4444444444444444,0.5027500035008926,1407915540.0,3,1,625740240.0,1,1
11.89,0.0961538461538461,0.2021238835412946,813462312.0,2,1,78217530.0,2,0
7.91,0.09375,0.1843309735864989,4171601600.0,3,1,391087650.0,3,0
10.83,0.248015873015873,0.3727499675221324,1576865404.8,2,1,391087650.0,2,0
5.99,0.3646005966191581,0.4561846186566221,393303813.35,2,1,143398805.0,4,1
19.42,0.3225806451612903,0.4868049666994071,808247810.0,2,0,260725100.0,4,1
10.62,0.2941176470588235,0.5183707800829986,2216163350.0,2,1,651812750.0,5,0
7.14,0.12,0.3433328869175711,1303625500.0,3,1,156435060.0,2,0
7.14,0.0454545454545454,0.2182749223555939,2867976100.0,3,1,130362550.0,2,0
14.35,0.0342465753424657,0.287798366881284,1903293230.0,2,0,65181274.99999999,3,0
5.42,0.1,0.1747545283426829,1694713150.0,3,1,169471315.0,4,0
7.9,0.1428571428571428,0.3407712394172472,912537850.0,3,1,130362550.0,5,0
11.48,0.0818181818181818,0.2307604327504595,2867976100.0,1,1,234652590.0,2,0
18.62,0.332800851970181,0.5864911193329704,979283475.6,2,1,325906375.0,3,1
7.51,0.1,0.1579353600901633,1042900400.0,3,1,104290040.0,5,0
7.51,0.1333333333333333,0.3483885032689137,1173262950.0,3,1,156435060.0,4,0
16.0,0.3488696622941669,0.5142506643840388,1121013639.96,1,0,391087650.0,2,0
10.65,0.275,0.3383435132126662,2085800800.0,3,1,573595220.0,4,0
10.99,0.062379140415445,0.1204626585155829,2089842039.05,2,1,130362550.0,5,1
7.51,0.0222222222222222,0.310921747502959,1407915540.0,3,1,31287012.0,1,0
8.9,0.2,0.2814395146522971,1564350600.0,2,1,312870120.0,2,0
10.99,0.0874414307397875,0.3691874519852107,1580306976.12,3,1,138184303.0,0,0
11.49,0.08,0.2167663094886196,2607251000.0,3,1,208580080.0,5,0
11.71,0.3636363636363636,0.4682477202457267,1433988050.0,3,1,521450199.9999999,5,0
12.84,0.2360810544953767,0.4711296360703254,1590318819.96,2,1,375444144.0,0,0
8.7,0.2083333333333333,0.3018370134916422,625740240.0,3,1,130362550.0,2,0
16.49,0.0514285714285714,0.2384557755863957,912537850.0,1,0,46930518.0,2,0
11.11,0.1860638198902223,0.4718391878657721,1121013639.96,2,1,208580080.0,0,0
8.94,0.1343363782912412,0.3055030863489615,1746753879.96,3,1,234652590.0,0,0
7.49,0.1428571428571428,0.2004205419523882,2190090840.0,2,1,312870120.0,1,0
13.48,0.15,0.3653058991074324,2085800800.0,3,0,312870120.0,0,0
10.99,0.188235294117647,0.2497373944818475,2216163350.0,3,0,417160160.0,4,0
8.94,0.1,0.2741506487954238,1564350600.0,3,1,156435060.0,3,0
11.12,0.1511155071985932,0.2385698152189343,948935073.96,3,1,143398805.0,2,0
10.99,0.0333333333333333,0.1583524558844309,1564350600.0,2,1,52145020.0,2,0
16.89,0.1785714285714285,0.4221973399499674,894287093.0,3,1,159694123.75,5,1
12.73,0.4166666666666667,0.5232120267845644,1564350600.0,3,1,651812750.0,3,0
10.99,0.0625,0.2349390051923016,1460060560.0,2,0,91253785.0,3,0
9.62,0.1481481481481481,0.420945130579322,703957770.0,3,1,104290040.0,2,0
6.91,0.1,0.3028597671746469,1303625500.0,2,1,130362550.0,5,0
10.99,0.1470588235294117,0.2441608139257881,886465340.0,2,1,130362550.0,2,1
8.94,0.12,0.3122771858811152,2607251000.0,3,1,312870120.0,2,0
11.83,0.0520833333333333,0.2585194701072697,2502960960.0,3,1,130362550.0,4,0
10.99,0.2272727272727272,0.496901684604046,344157132.0,2,1,78217530.0,3,1
8.94,0.2105373967050897,0.4666770773539175,1981406469.96,2,1,417160160.0,5,0
9.99,0.3816666666666666,0.5409838003039817,782175300.0,2,1,298530239.5,5,1
12.99,0.1041666666666666,0.381084533180972,1001184384.0,2,1,104290040.0,2,0
12.84,0.6538461538461539,0.8665624253317494,677885260.0,3,0,443232670.0,4,1
13.06,0.0714285714285714,0.1251376551443252,438018168.0,2,1,31287012.0,4,0
12.69,0.0333333333333333,0.2283151633301942,1877220720.0,3,1,62574023.99999999,4,0
10.65,0.1444444444444444,0.2404082682628495,1173262950.0,3,1,169471315.0,5,0
13.06,0.0518134715025906,0.237921264143601,5031994430.0,3,1,260725100.0,2,0
7.51,0.144578313253012,0.2480292769172165,2164018330.0,2,1,312870120.0,4,0
15.96,0.13,0.3416436461986254,1303625500.0,2,1,169471315.0,5,0
8.59,0.032520325203252,0.2389894855707091,3206918730.0,1,1,104290040.0,0,0
5.42,0.2430555555555555,0.5190253326605089,750888288.0,2,1,182507570.0,5,0
14.72,0.1500214316330904,0.3678544674024689,729925989.9599999,1,0,109504542.0,2,0
18.67,0.1168141592920354,0.16986854456769,2946193630.0,3,1,344157132.0,0,1
14.5,0.2005776636713735,0.376186137153673,1949806587.84,2,1,391087650.0,1,0
15.31,0.25,0.3921789523081175,2033655780.0,3,1,508413944.9999999,3,1
8.9,0.2608695652173913,0.5472253144902799,599667730.0,2,1,156435060.0,5,0
7.51,0.125,0.3622842700895196,1042900400.0,3,1,130362550.0,2,0
20.11,0.2042682926829268,0.2853333888268652,2137945820.0,2,1,436714542.5,4,1
8.9,0.1,0.2501094979179039,1825075700.0,3,1,182507570.0,5,0
7.66,0.2857142857142857,0.4007637862328856,1095045420.0,1,1,312870120.0,4,0
11.99,0.4375,0.5546059711732125,2085800800.0,2,1,912537850.0,1,1
11.12,0.2546473134708429,0.3131798101932226,409546987.08,2,1,104290040.0,1,1
14.84,0.0409090909090909,0.1904220688575184,2867976100.0,3,1,117326295.0,4,0
12.98,0.1666877804521906,0.4221815148147665,3910381122.31,3,1,651812750.0,5,0
12.69,0.12,0.3404390044398098,651812750.0,2,1,78217530.0,2,0
16.0,0.193596425912137,0.4326337492182382,1750769046.5,3,0,338942630.0,5,1
13.49,0.2083333333333333,0.4173913090179432,1877220720.0,3,1,391087650.0,2,0
8.38,0.0716216216216216,0.3261294151354668,1929365740.0,3,1,138184303.0,3,0
7.51,0.1882882882882882,0.3884146768006759,1447024305.0,2,1,272457729.5,0,0
10.59,0.03125,0.1842537109404051,834320320.0,3,1,26072510.0,2,1
9.88,0.0225383151357307,0.1818046970522665,2082254938.64,3,1,46930518.0,0,0
7.88,0.458295142071494,0.7103511081677402,796463035.4799999,2,1,365015140.0,0,1
8.94,0.0657894736842105,0.1716691730779314,1981510760.0,3,1,130362550.0,1,1
12.18,0.3278688524590163,0.3962853731801799,1590423110.0,2,1,521450199.9999999,1,1
18.64,0.088235294117647,0.2074106321403505,443232670.0,2,1,39108765.0,3,1
8.59,0.2777777777777778,0.403615484655137,1220193468.0,3,1,338942630.0,0,0
9.99,0.25,0.4022338791627174,938610360.0,2,1,234652590.0,2,0
5.42,0.0897435897435897,0.183246354626236,2033655780.0,3,1,182507570.0,3,1
14.79,0.1,0.2818326887251901,2607251000.0,3,1,260725100.0,0,0
7.37,0.0816437610559259,0.2037341992886807,1149641255.94,2,1,93861036.0,0,0
9.63,0.1249750049990002,0.2033299075533694,521554490.04,1,1,65181274.99999999,5,0
7.49,0.1047619047619047,0.3898527527419939,2737613550.0,3,1,286797610.0,2,0
15.58,0.4030612244897959,0.497431264215007,1277552990.0,3,0,514932072.4999999,1,1
8.88,0.0611895243534306,0.1418929971517126,2556566040.56,3,1,156435060.0,4,0
10.74,0.0385416666666666,0.2096091083539043,1251480480.0,1,1,48234143.5,0,0
10.59,0.0413793103448275,0.2609906639924021,3780513950.0,3,1,156435060.0,3,0
7.29,0.2857142857142857,0.444212513298359,912537850.0,2,1,260725100.0,4,0
14.27,0.4285714285714285,0.6450485528182109,912537850.0,3,1,391087650.0,5,0
12.84,0.1904761904761904,0.3417083641539017,821284065.0,2,1,156435060.0,3,1
10.62,0.1063829787234042,0.230960047503681,6127039850.0,3,1,651812750.0,2,0
